sample_id,split,condition,run_id,true_stage,true_stage_id,pred_stage,q_true,q_hat,p_E,p_M,p_L,uncertainty,entropy,misclassified,h_00,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,h_24,h_25,h_26,h_27,h_28,h_29,h_30,h_31,h_32,h_33,h_34,h_35,h_36,h_37,h_38,h_39,h_40,h_41,h_42,h_43,h_44,h_45,h_46,h_47,h_48,h_49,h_50,h_51,h_52,h_53,h_54,h_55,h_56,h_57,h_58,h_59,h_60,h_61,h_62,h_63
test_C6_00000,test_C6,C6,12,early,0,early,0.0543003305631503,0.3084273636341095,0.953852355480194,0.0314449332654476,0.0147026730701327,0.0461476445198059,0.1965130298325786,0,0.0,1.3692562580108645,2.484408378601074,0.0,0.0,1.8800151348114011,0.7957918047904968,2.178091287612915,0.6504619717597961,0.0,0.0,0.0,0.0,0.1896764039993286,2.3929622173309326,1.2873528003692627,0.1349978893995285,0.0,2.487540006637573,0.0118391625583171,0.0,0.0,0.0,2.142536163330078,0.1405152827501297,0.3295261263847351,0.0,0.0,0.0,0.163895308971405,0.0,3.3417649269104004,0.0431590974330902,0.7974453568458557,0.0,0.0,0.0,0.0,0.0,0.159744381904602,0.0,2.3399953842163086,0.0,0.0,0.0,0.0054729953408241,0.0,0.0,2.535252571105957,0.0,0.6366977691650391,0.0,0.0,0.0,0.00564806163311,0.0,1.6474512815475464,1.5335086584091189,0.0,0.740720272064209,0.0,0.0,0.0,1.6150108575820925
test_C6_00001,test_C6,C6,13,early,0,early,0.0607357409228696,0.31106698513031,0.9517534971237184,0.0332558825612068,0.0149906519800424,0.0482465028762817,0.203180241515489,0,0.0,1.3406012058258057,2.477344751358032,0.0,0.0,1.878226637840271,0.7680450677871704,2.1516807079315186,0.6768200397491455,0.0,0.0,0.0,0.0,0.1903840899467468,2.3680243492126465,1.2857691049575806,0.1219968646764755,0.0,2.480844736099243,2.1491199731826786e-05,0.0,0.0,0.0,2.103888511657715,0.1111047714948654,0.3264877200126648,0.0,0.0,0.0,0.161104530096054,0.0,3.3014492988586426,0.0368021056056022,0.7809505462646484,0.0,0.0,0.0,0.0,0.0,0.1297057718038559,0.0,2.319774866104126,0.0,0.0,0.0,0.0442393720149993,0.0,0.0,2.489356517791748,0.0,0.6574984192848206,0.0,0.0,0.0,0.0255931988358497,0.0,1.6185063123703003,1.5041214227676392,0.0,0.7381303906440735,0.0,0.0,0.0,1.6108074188232422
test_C6_00002,test_C6,C6,14,early,0,early,0.0675207371477249,0.3111720383167267,0.9515602588653564,0.0336621738970279,0.014777629636228,0.0484397411346435,0.2036121072221683,0,0.0,1.3319339752197266,2.4904379844665527,0.0,0.0,1.881381869316101,0.7532322406768799,2.151462316513061,0.7100434303283691,0.0,0.0,0.0,0.0,0.1847496628761291,2.363122940063477,1.303085207939148,0.1212940737605094,0.0,2.499811172485352,0.0,0.0,0.0,0.0,2.0982625484466557,0.0966893061995506,0.3328555226325989,0.0,0.0,0.0,0.15665864944458,0.0,3.3036389350891118,0.0338045135140419,0.7683300971984863,0.0,0.0,0.0,0.0,0.0,0.1153731197118759,0.0,2.3200693130493164,0.0,0.0,0.0,0.0730815827846527,0.0,0.0,2.4751672744750977,0.0,0.6772390007972717,0.0,0.0,0.0,0.0332974418997764,0.0,1.614582061767578,1.5022889375686646,0.0,0.7495361566543579,0.0,0.0,0.0,1.625338077545166
test_C6_00003,test_C6,C6,15,early,0,early,0.0746968680474152,0.310904860496521,0.95039165019989,0.0348266959190368,0.0147817023098468,0.0496083498001098,0.2071509781286998,0,0.0,1.308038592338562,2.4829461574554443,0.0,0.0,1.893155813217163,0.7435159683227539,2.1371405124664307,0.7415638566017151,0.0,0.0,0.0,0.0,0.1750795841217041,2.3499889373779297,1.3286426067352295,0.1350085735321045,0.0101078003644943,2.523969888687134,0.0,0.0,0.0,0.0,2.086732625961304,0.0759423673152923,0.3463268280029297,0.0,0.0,0.0,0.140228271484375,0.0,3.291422843933105,0.0363082215189933,0.7434829473495483,0.0,0.0,0.0,0.0,0.0,0.0970779657363891,0.0,2.309303045272827,0.0,0.0,0.0,0.1248355060815811,0.0,0.0,2.464057445526123,0.0,0.7145228981971741,0.0,0.0,0.0,0.0517429113388061,0.0,1.6126660108566284,1.473287582397461,0.0,0.747859537601471,0.0,0.0,0.0,1.6318836212158203
test_C6_00004,test_C6,C6,16,early,0,early,0.0810622745661246,0.3110153973102569,0.9494444131851196,0.035890195518732,0.014665444381535,0.0505555868148803,0.2098957261271078,0,0.0,1.2936755418777466,2.482848644256592,0.0,0.0,1.897775173187256,0.7269212603569031,2.132118463516236,0.7782915234565735,0.0,0.0,0.0,0.0,0.1806360185146331,2.341789722442627,1.3435773849487305,0.1273146569728851,0.0193803086876869,2.5455477237701416,0.0,0.0,0.0,0.0,2.07942008972168,0.0650202482938766,0.3487329185009002,0.0,0.0,0.0,0.1338259279727935,0.0,3.277829885482788,0.0295363143086433,0.7248972654342651,0.0,0.0,0.0,0.0,0.0,0.0773368179798126,0.0,2.3053653240203857,0.0,0.0,0.0,0.1615541130304336,0.0,0.0,2.448873996734619,0.0,0.7334058880805969,0.0,0.0,0.0,0.0604694262146949,0.0,1.6014742851257324,1.4568893909454346,0.0,0.7542838454246521,0.0,0.0,0.0,1.6375973224639893
test_C6_00005,test_C6,C6,17,early,0,early,0.0874276810764199,0.3112186789512634,0.9472103714942932,0.0380255989730358,0.0147639755159616,0.0527896285057067,0.2165769490309667,0,0.0,1.262508988380432,2.465813159942627,0.0,0.0,1.896400094032288,0.7019126415252686,2.1145448684692383,0.8231479525566101,0.0,0.0,0.0,0.0,0.1882376670837402,2.330784797668457,1.355713963508606,0.1152168810367584,0.0273712575435638,2.5658929347991943,0.0,0.0,0.0,0.0,2.058280229568481,0.0478409528732299,0.3549585044384002,0.0,0.0,0.0,0.1162801906466484,0.0,3.237720489501953,0.0168640166521072,0.710140585899353,0.0,0.0,0.0,0.0,0.0,0.0543344244360923,0.0,2.2886765003204346,0.0,0.0,0.0,0.2157045751810073,0.0,0.0,2.4203600883483887,0.0,0.7689111232757568,0.0,0.0,0.0,0.0589975751936435,0.0,1.5819083452224731,1.4205926656723022,0.0,0.756643533706665,0.0,0.0,0.0,1.634822130203247
test_C6_00006,test_C6,C6,18,early,0,early,0.0935881687037735,0.310677707195282,0.9462599754333496,0.0391161851584911,0.0146237723529338,0.0537400245666503,0.21922253339302,0,0.0,1.246850848197937,2.468684196472168,0.0,0.0,1.8999422788619995,0.6769203543663025,2.111243486404419,0.8546357154846191,0.0,0.0,0.0,0.0,0.1869225054979324,2.324794292449951,1.3663731813430786,0.1073966100811958,0.0352588668465614,2.5931262969970703,0.0,0.0,0.0,0.0,2.043417930603028,0.0455267205834388,0.3618555068969726,0.0,0.0,0.0,0.109651856124401,0.0,3.22186017036438,0.0070106908679008,0.6983799338340759,0.0,0.0,0.0,0.0,0.0,0.0380207151174545,0.0,2.281657695770264,0.0,0.0,0.0,0.2476567476987838,0.0,0.0,2.4037256240844727,0.0,0.7891420125961304,0.0,0.0,0.0,0.0561130791902542,0.0,1.578657627105713,1.3998652696609497,0.0,0.7786195278167725,0.0,0.0,0.0,1.6414477825164795
test_C6_00007,test_C6,C6,19,early,0,early,0.0995437374397715,0.3121246099472046,0.9431028962135316,0.0420581512153148,0.0148389302194118,0.0568971037864685,0.2284663448593353,0,0.0,1.240652561187744,2.452735185623169,0.0,0.0,1.8868132829666135,0.6506214141845703,2.0919814109802246,0.908325493335724,0.0,0.0,0.0,0.010601982474327,0.2028787732124328,2.31450629234314,1.3554298877716064,0.0953415185213089,0.0559623315930366,2.614156007766724,0.0,0.0,0.0,0.0,2.008105993270874,0.0331555679440498,0.3496446907520294,0.0,0.0,0.0,0.0971627756953239,0.0,3.165434598922729,0.0,0.6805689930915833,0.0,0.0,0.0,0.0,0.0,0.0217197518795728,0.0,2.2613561153411865,0.0,0.0,0.0,0.2911467552185058,0.0,0.0,2.352248191833496,0.0,0.8228092789649963,0.0,0.0,0.0,0.0537384673953056,0.0,1.5433844327926636,1.3654639720916748,0.0,0.7914219498634338,0.0,0.0,0.0,1.6374589204788208
test_C6_00008,test_C6,C6,20,early,0,early,0.1052943872844138,0.3115330934524536,0.9424165487289428,0.0427373871207237,0.0148459803313016,0.0575834512710571,0.2304107442473783,0,0.0,1.2390791177749634,2.451068639755249,0.0,0.0,1.8815360069274905,0.6377208828926086,2.091839075088501,0.9206968545913696,0.0,0.0,0.0,0.0141834504902362,0.2102821171283722,2.3100779056549072,1.3528670072555542,0.0877986773848533,0.0571058019995689,2.627234697341919,0.0,0.0,0.0,0.0,1.9981721639633176,0.0376934446394443,0.3487567007541656,0.0,0.0,0.0,0.0922267064452171,0.0,3.1495707035064697,0.0,0.6821855902671814,0.0,0.0,0.0,0.0,0.0,0.0177227761596441,0.0,2.2534821033477783,0.0,0.0,0.0,0.2940701842308044,0.0,0.0,2.3429031372070312,0.0,0.8286872506141663,0.0,0.0,0.0,0.0391270145773887,0.0,1.5343220233917236,1.3555408716201782,0.0,0.8032431602478027,0.0,0.0,0.0,1.6367512941360474
test_C6_00009,test_C6,C6,21,early,0,early,0.1108401182377004,0.3095632791519165,0.9472193717956544,0.0379470288753509,0.0148336226120591,0.0527806282043457,0.216610518994033,0,0.0,1.2860476970672607,2.479701280593872,0.0,0.0,1.8762394189834597,0.6734565496444702,2.1397316455841064,0.8372105956077576,0.0,0.0,0.0,0.0,0.1836333870887756,2.3222806453704834,1.3228429555892944,0.1057036444544792,0.0074174851179122,2.6024155616760254,0.0,0.0,0.0,0.0,2.034604072570801,0.0904029756784439,0.3452369272708893,0.0,0.0,0.0,0.1142660751938819,0.0,3.222487211227417,0.0,0.7225586771965027,0.0,0.0,0.0,0.0,0.0,0.0744040459394455,0.0,2.2752630710601807,0.0,0.0,0.0,0.1930231302976608,0.0,0.0,2.3983750343322754,0.0,0.7449775338172913,0.0,0.0,0.0,0.0137962028384208,0.0,1.575844645500183,1.4274345636367798,0.0,0.8004012703895569,0.0,0.0,0.0,1.64716899394989
